SNID,redshift,type,code,sample
3494.0,0.12380792,Ia,90.0,train
49.0,0.47057956,Ia,90.0,train
7829.0,0.49299735,Ia,90.0,train
7460.0,0.47466946,Ia,90.0,train
8320.0,0.35682908,Ia,90.0,train
2350.0,0.4762361,Ia,90.0,train
1453.0,0.43386665,Ia,90.0,train
6163.0,0.39828032,Ia,90.0,train
1934.0,0.32937312,Ia,90.0,train
8792.0,0.4608109,Ia,90.0,train
2988.0,0.4191517,Ia,90.0,train
3122.0,0.4037721,Ia,90.0,train
588.0,0.10427449,Ia,90.0,train
5392.0,0.5074608,Ia,90.0,train
8439.0,0.48893535,Ia,90.0,train
6567.0,0.41366196,Ia,90.0,train
2986.0,0.51398027,Ia,90.0,train
6501.0,0.2638756,Ia,90.0,train
5240.0,0.477137,Ia,90.0,train
965.0,0.2205954,Ia,90.0,train
1848.0,0.38816434,Ia,90.0,train
8956.0,0.32265994,Ia,90.0,train
3068.0,0.44496253,Ia,90.0,train
3520.0,0.5005108,Ia,90.0,train
3026.0,0.4150738000000001,Ia,90.0,train
7511.0,0.39832968,Ia,90.0,train
4992.0,0.43470553,Ia,90.0,train
7214.0,0.39165333,Ia,90.0,train
191.0,0.405462,Ia,90.0,train
6218.0,0.5176134,Ia,90.0,train
1885.0,0.50349885,Ia,90.0,train
1809.0,0.30186078,Ia,90.0,train
5570.0,0.2750541,Ia,90.0,train
1341.0,0.51264524,Ia,90.0,train
3422.0,0.27007216,Ia,90.0,train
3801.0,0.4919108,Ia,90.0,train
2235.0,0.44976187,Ia,90.0,train
7124.0,0.33411467,Ia,90.0,train
8160.0,0.5008012,Ia,90.0,train
8389.0,0.34622398,Ia,90.0,train
2764.0,0.49693695,Ia,90.0,train
7289.0,0.44554952,Ia,90.0,train
2839.0,0.50243396,Ia,90.0,train
830.0,0.50334626,Ia,90.0,train
5934.0,0.39687887,Ia,90.0,train
8024.0,0.49587178,Ia,90.0,train
6412.0,0.17102556,Ia,90.0,train
7261.0,0.36320007,Ia,90.0,train
6057.0,0.4533764,Ia,90.0,train
4225.0,0.4238187,Ia,90.0,train
5172.0,0.47291133,Ia,90.0,train
7852.0,0.23977728,Ia,90.0,train
3521.0,0.4715577,Ia,90.0,train
8273.0,0.5152285,Ia,90.0,train
7883.0,0.21301685,Ia,90.0,train
4769.0,0.51622677,Ia,90.0,train
2553.0,0.50346684,Ia,90.0,train
2327.0,0.35014862,Ia,90.0,train
4575.0,0.31332567,Ia,90.0,train
4923.0,0.41905195,Ia,90.0,train
509.0,0.22320928,Ia,90.0,train
8270.0,0.2453738,Ia,90.0,train
1771.0,0.47549817,Ia,90.0,train
3103.0,0.38645694,Ia,90.0,train
4264.0,0.275858,Ia,90.0,train
989.0,0.21101218,Ia,90.0,train
4823.0,0.4576308,Ia,90.0,train
7435.0,0.4101004,Ia,90.0,train
3098.0,0.27935170000000004,Ia,90.0,train
5314.0,0.51852036,Ia,90.0,train
25.0,0.48141626,Ia,90.0,train
1005.0,0.45880345,Ia,90.0,train
4122.0,0.5038872999999999,Ia,90.0,train
5971.0,0.19817705,Ia,90.0,train
5351.0,0.3187738,Ia,90.0,train
8702.0,0.4197713,Ia,90.0,train
2620.0,0.5063810999999999,Ia,90.0,train
3848.0,0.37171492,Ia,90.0,train
6809.0,0.20902845,Ia,90.0,train
8175.0,0.27733704,Ia,90.0,train
701.0,0.14239736,Ia,90.0,train
1485.0,0.47935835,Ia,90.0,train
212.0,0.36168158,Ia,90.0,train
1227.0,0.3357743,Ia,90.0,train
8669.0,0.35203212,Ia,90.0,train
496.0,0.39793825,Ia,90.0,train
2507.0,0.4002401,Ia,90.0,train
7877.0,0.3295106,Ia,90.0,train
7655.0,0.34335634,Ia,90.0,train
2156.0,0.45838,Ia,90.0,train
436.0,0.2751514,Ia,90.0,train
5355.0,0.44763428,Ia,90.0,train
6648.0,0.4377822,Ia,90.0,train
3089.0,0.4393501,Ia,90.0,train
8687.0,0.41587165,Ia,90.0,train
1000.0,0.27480268,Ia,90.0,train
1441.0,0.07262329,Ia,90.0,train
3268.0,0.43910423,Ia,90.0,train
8760.0,0.4097318,Ia,90.0,train
6002.0,0.4113247999999999,Ia,90.0,train
2079.0,0.51287675,Ia,90.0,train
5668.0,0.2626086,Ia,90.0,train
5695.0,0.3588335,Ia,90.0,train
522.0,0.38455868,Ia,90.0,train
1835.0,0.36294353,Ia,90.0,train
2300.0,0.2666004,Ia,90.0,train
5119.0,0.38397005,Ia,90.0,train
7027.0,0.44528067,Ia,90.0,train
387.0,0.49555406,Ia,90.0,train
7431.0,0.42608508,Ia,90.0,train
908.0,0.3623836,Ia,90.0,train
173.0,0.4998898,Ia,90.0,train
2292.0,0.3612023,Ia,90.0,train
7445.0,0.5004374,Ia,90.0,train
274.0,0.38046557,Ia,90.0,train
7587.0,0.32534343,Ia,90.0,train
2750.0,0.4294725,Ia,90.0,train
1604.0,0.32231079999999995,Ia,90.0,train
3997.0,0.5075366,Ia,90.0,train
1433.0,0.35425514,Ia,90.0,train
5073.0,0.2543361,Ia,90.0,train
5620.0,0.37764803,Ia,90.0,train
3680.0,0.47762892,Ia,90.0,train
3321.0,0.30207717,Ia,90.0,train
6398.0,0.48412976,Ia,90.0,train
3818.0,0.34625205,Ia,90.0,train
5341.0,0.40511444,Ia,90.0,train
7950.0,0.5069979,Ia,90.0,train
7787.0,0.31382412,Ia,90.0,train
710.0,0.3292673,Ia,90.0,train
4832.0,0.4185547000000001,Ia,90.0,train
7799.0,0.29612345,Ia,90.0,train
8943.0,0.47697815,Ia,90.0,train
4314.0,0.41855562,Ia,90.0,train
370.0,0.458043,Ia,90.0,train
3699.0,0.43526158,Ia,90.0,train
1823.0,0.35042068,Ia,90.0,train
2480.0,0.3654256,Ia,90.0,train
4502.0,0.51629096,Ia,90.0,train
1555.0,0.4640897,Ia,90.0,train
8602.0,0.37757817,Ia,90.0,train
3319.0,0.3665809,Ia,90.0,train
2927.0,0.48185933,Ia,90.0,train
5274.0,0.47613668,Ia,90.0,train
6844.0,0.35454267,Ia,90.0,train
1790.0,0.40988234,Ia,90.0,train
5424.0,0.4780301,Ia,90.0,train
2141.0,0.24474758,Ia,90.0,train
3439.0,0.45446566,Ia,90.0,train
866.0,0.32345882,Ia,90.0,train
2421.0,0.5140537000000001,Ia,90.0,train
7210.0,0.4947994000000001,Ia,90.0,train
4757.0,0.44295973,Ia,90.0,train
3531.0,0.33819667,Ia,90.0,train
1684.0,0.26032242,Ia,90.0,train
1411.0,0.33768459999999995,Ia,90.0,train
4052.0,0.31708205,Ia,90.0,train
2294.0,0.5211640000000001,Ia,90.0,train
7494.0,0.41492966,Ia,90.0,train
3137.0,0.5018655,Ia,90.0,train
2710.0,0.43934456,Ia,90.0,train
2065.0,0.37851134,Ia,90.0,train
7189.0,0.37924105,Ia,90.0,train
6260.0,0.4325031,Ia,90.0,train
4827.0,0.44965255,Ia,90.0,train
8910.0,0.44707572,Ia,90.0,train
1999.0,0.40110472,Ia,90.0,train
5502.0,0.49153137,Ia,90.0,train
513.0,0.46654546,Ia,90.0,train
690.0,0.40533245,Ia,90.0,train
7827.0,0.51725245,Ia,90.0,train
8228.0,0.32710195,Ia,90.0,train
5992.0,0.4114373,Ia,90.0,train
4585.0,0.20843576,Ia,90.0,train
3691.0,0.40618727,Ia,90.0,train
6956.0,0.12544227,Ia,90.0,train
4675.0,0.50262463,Ia,90.0,train
4009.0,0.30652052,Ia,90.0,train
2500.0,0.35406893,Ia,90.0,train
5212.0,0.1989748,Ia,90.0,train
1287.0,0.50726515,Ia,90.0,train
4825.0,0.21464281,Ia,90.0,train
4905.0,0.19359097,Ia,90.0,train
7929.0,0.4049893,Ia,90.0,train
1970.0,0.3353213,Ia,90.0,train
1478.0,0.42043293,Ia,90.0,train
3352.0,0.36605453,Ia,90.0,train
4008.0,0.45332894,Ia,90.0,train
4047.0,0.43393707,Ia,90.0,train
6573.0,0.23211879,Ia,90.0,train
6708.0,0.30492714,Ia,90.0,train
7300.0,0.27529547,Ia,90.0,train
5914.0,0.13802828,Ia,90.0,train
6627.0,0.48776546,Ia,90.0,train
2108.0,0.2635885,Ia,90.0,train
8193.0,0.27156556,Ia,90.0,train
2856.0,0.25293073,Ia,90.0,train
2669.0,0.30742475,Ia,90.0,train
4507.0,0.4481613,Ia,90.0,train
6709.0,0.37200695,Ia,90.0,train
7955.0,0.35894042,Ia,90.0,train
8961.0,0.43919086,Ia,90.0,train
2380.0,0.44153944,Ia,90.0,train
1843.0,0.43934014,Ia,90.0,train
3803.0,0.3504012,Ia,90.0,train
919.0,0.44031638,Ia,90.0,train
7495.0,0.35458875,Ia,90.0,train
8069.0,0.45566487,Ia,90.0,train
2090.0,0.49474764,Ia,90.0,train
3515.0,0.40461153,Ia,90.0,train
4988.0,0.13808213,Ia,90.0,train
2417.0,0.19247784,Ia,90.0,train
1938.0,0.43202373,Ia,90.0,train
3470.0,0.15080719,Ia,90.0,train
3054.0,0.47582087,Ia,90.0,train
34.0,0.19811274,Ia,90.0,train
2617.0,0.3837209,Ia,90.0,train
1913.0,0.35466763,Ia,90.0,train
1584.0,0.43824854,Ia,90.0,train
2822.0,0.4454898,Ia,90.0,train
7693.0,0.4152863000000001,Ia,90.0,train
6530.0,0.49540028,Ia,90.0,train
7262.0,0.18229221,Ia,90.0,train
7397.0,0.3487245,Ia,90.0,train
8548.0,0.31242815,Ia,90.0,train
2152.0,0.40088245,Ia,90.0,train
3242.0,0.5137539000000001,Ia,90.0,train
2382.0,0.46056184,Ia,90.0,train
4802.0,0.29582518,Ia,90.0,train
1076.0,0.41583478,Ia,90.0,train
4298.0,0.3210922,Ia,90.0,train
4571.0,0.50138456,Ia,90.0,train
246.0,0.37806764,Ia,90.0,train
1838.0,0.5028784000000001,Ia,90.0,train
4880.0,0.27712044,Ia,90.0,train
5911.0,0.44433266,Ia,90.0,train
68.0,0.44175336,Ia,90.0,train
6463.0,0.43692997,Ia,90.0,train
4090.0,0.44453335,Ia,90.0,train
2873.0,0.48880994,Ia,90.0,train
3492.0,0.24979149,Ia,90.0,train
4752.0,0.44493896,Ia,90.0,train
2060.0,0.50227153,Ia,90.0,train
7089.0,0.2300405,Ia,90.0,train
3689.0,0.46987364,Ia,90.0,train
7939.0,0.51854473,Ia,90.0,train
3062.0,0.4135313,Ia,90.0,train
8004.0,0.31661087,Ia,90.0,train
8392.0,0.15455166,Ia,90.0,train
3487.0,0.26855117,Ia,90.0,train
8446.0,0.3286522,Ia,90.0,train
998.0,0.48842064,Ia,90.0,train
7629.0,0.4659113,Ia,90.0,train
980.0,0.17845689,Ia,90.0,train
5952.0,0.34555963,Ia,90.0,train
2802.0,0.26619598,Ia,90.0,train
5517.0,0.40966994,Ia,90.0,train
8618.0,0.33196297,Ia,90.0,train
2861.0,0.47235766,Ia,90.0,train
8940.0,0.31509796,Ia,90.0,train
